"Age","Education","Marital_Status","Occupation","Sex","Hours_PW","Nationality","Income"
26,"Some-college,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,","<=50K"
18,"Some-college,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
33,"Some-college,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
41,"Some-college,","Divorced,","Sales,","Female,","15,","United-States,","<=50K"
21,"Assoc-acdm,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
23,"Assoc-voc,","Never-married,","Tech-support,","Female,","40,","United-States,","<=50K"
26,"Some-college,","Never-married,","Tech-support,","Female,","40,","United-States,","<=50K"
33,"Bachelors,","Married-civ-spouse,","Other-service,","Female,","40,","United-States,","<=50K"
24,"Some-college,","Never-married,","Exec-managerial,","Female,","45,","United-States,","<=50K"
43,"10th,","Married-civ-spouse,","Craft-repair,","Male,","42,","China,","<=50K"
52,"HS-grad,","Divorced,","Adm-clerical,","Female,","40,","England,","<=50K"
27,"Some-college,","Divorced,","?,","Female,","40,","United-States,","<=50K"
61,"7th-8th,","Divorced,","Other-service,","Female,","40,","United-States,","<=50K"
35,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
35,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
45,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","55,","United-States,",">50K"
43,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
51,"HS-grad,","Married-civ-spouse,","Protective-serv,","Male,","40,","United-States,",">50K"
35,"Bachelors,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,","<=50K"
47,"Bachelors,","Married-civ-spouse,","Adm-clerical,","Male,","45,","Germany,",">50K"
22,"Some-college,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
49,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,",">50K"
20,"HS-grad,","Never-married,","Craft-repair,","Male,","20,","United-States,","<=50K"
19,"10th,","Divorced,","Other-service,","Female,","40,","United-States,","<=50K"
27,"HS-grad,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
42,"Assoc-acdm,","Divorced,","Prof-specialty,","Female,","45,","United-States,","<=50K"
27,"Some-college,","Divorced,","?,","Male,","40,","United-States,","<=50K"
23,"Some-college,","Never-married,","Farming-fishing,","Male,","35,","United-States,","<=50K"
20,"Some-college,","Never-married,","Tech-support,","Female,","10,","United-States,","<=50K"
47,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","50,","United-States,","<=50K"
17,"12th,","Never-married,","Other-service,","Male,","18,","United-States,","<=50K"
76,"10th,","Married-civ-spouse,","?,","Male,","1,","United-States,","<=50K"
39,"Some-college,","Divorced,","Sales,","Female,","40,","United-States,","<=50K"
25,"9th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","Mexico,","<=50K"
31,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Female,","43,","United-States,","<=50K"
44,"HS-grad,","Divorced,","Transport-moving,","Male,","20,","Haiti,","<=50K"
53,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
34,"Some-college,","Separated,","Craft-repair,","Male,","45,","United-States,","<=50K"
45,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
34,"HS-grad,","Married-civ-spouse,","Sales,","Male,","45,","United-States,","<=50K"
35,"Masters,","Married-civ-spouse,","Sales,","Male,","40,","United-States,",">50K"
36,"Some-college,","Never-married,","Other-service,","Male,","48,","United-States,","<=50K"
45,"Some-college,","Widowed,","Other-service,","Female,","45,","United-States,","<=50K"
37,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
53,"Assoc-acdm,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,",">50K"
35,"Masters,","Married-civ-spouse,","Prof-specialty,","Female,","50,","United-States,",">50K"
38,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","70,","?,","<=50K"
65,"Some-college,","Married-civ-spouse,","Sales,","Male,","40,","United-States,","<=50K"
49,"10th,","Divorced,","Farming-fishing,","Male,","70,","United-States,","<=50K"
24,"HS-grad,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
54,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
17,"10th,","Never-married,","Sales,","Female,","12,","United-States,","<=50K"
19,"12th,","Never-married,","Other-service,","Male,","16,","United-States,","<=50K"
60,"HS-grad,","Widowed,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
46,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","35,","United-States,",">50K"
78,"Masters,","Widowed,","?,","Female,","15,","United-States,","<=50K"
26,"Some-college,","Never-married,","Exec-managerial,","Female,","40,","United-States,","<=50K"
58,"1st-4th,","Married-civ-spouse,","Other-service,","Male,","38,","Cuba,","<=50K"
37,"HS-grad,","Divorced,","Exec-managerial,","Male,","55,","United-States,","<=50K"
41,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","38,","United-States,",">50K"
30,"Bachelors,","Divorced,","Exec-managerial,","Male,","40,","United-States,","<=50K"
19,"Some-college,","Never-married,","Adm-clerical,","Female,","30,","United-States,","<=50K"
48,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","60,","Greece,",">50K"
22,"Some-college,","Never-married,","Transport-moving,","Female,","24,","United-States,","<=50K"
50,"Masters,","Married-spouse-absent,","Prof-specialty,","Male,","60,","?,","<=50K"
25,"1st-4th,","Never-married,","Priv-house-serv,","Female,","40,","Guatemala,","<=50K"
18,"10th,","Never-married,","Other-service,","Male,","6,","United-States,","<=50K"
21,"HS-grad,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
47,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","50,","United-States,","<=50K"
33,"HS-grad,","Never-married,","Other-service,","Female,","36,","United-States,","<=50K"
39,"HS-grad,","Divorced,","Craft-repair,","Male,","40,","United-States,","<=50K"
67,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","8,","United-States,",">50K"
19,"Some-college,","Never-married,","Other-service,","Male,","24,","United-States,","<=50K"
18,"10th,","Never-married,","Other-service,","Male,","11,","United-States,","<=50K"
36,"HS-grad,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
23,"Some-college,","Never-married,","Machine-op-inspct,","Male,","25,","United-States,","<=50K"
25,"Some-college,","Separated,","?,","Female,","20,","United-States,","<=50K"
40,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","?,","<=50K"
73,"HS-grad,","Married-civ-spouse,","Farming-fishing,","Male,","40,","United-States,","<=50K"
35,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
31,"Assoc-acdm,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
20,"10th,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
20,"HS-grad,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
27,"HS-grad,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","Mexico,","<=50K"
66,"10th,","Married-civ-spouse,","Sales,","Male,","30,","United-States,","<=50K"
66,"Masters,","Married-civ-spouse,","Sales,","Male,","50,","United-States,","<=50K"
64,"Masters,","Never-married,","Prof-specialty,","Female,","35,","United-States,","<=50K"
48,"Some-college,","Divorced,","Transport-moving,","Male,","53,","United-States,","<=50K"
24,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","United-States,","<=50K"
51,"HS-grad,","Married-civ-spouse,","Farming-fishing,","Male,","60,","United-States,","<=50K"
25,"Bachelors,","Married-civ-spouse,","Craft-repair,","Male,","60,","United-States,",">50K"
33,"11th,","Separated,","Sales,","Female,","20,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","50,","United-States,","<=50K"
51,"7th-8th,","Married-spouse-absent,","Craft-repair,","Male,","50,","Dominican-Republic,","<=50K"
34,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","38,","United-States,",">50K"
41,"7th-8th,","Never-married,","Other-service,","Female,","40,","United-States,","<=50K"
30,"Some-college,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
59,"Some-college,","Divorced,","Craft-repair,","Male,","40,","United-States,","<=50K"
41,"Some-college,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,",">50K"
36,"Masters,","Never-married,","Sales,","Male,","45,","United-States,",">50K"
37,"1st-4th,","Married-civ-spouse,","Farming-fishing,","Male,","85,","Mexico,","<=50K"
28,"HS-grad,","Never-married,","Other-service,","Male,","30,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
28,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","45,","United-States,","<=50K"
62,"10th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
36,"Masters,","Married-civ-spouse,","Sales,","Male,","45,","United-States,",">50K"
58,"10th,","Never-married,","Craft-repair,","Male,","40,","Greece,","<=50K"
42,"HS-grad,","Divorced,","Sales,","Male,","50,","United-States,","<=50K"
43,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
29,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
32,"HS-grad,","Never-married,","Exec-managerial,","Male,","50,","United-States,","<=50K"
64,"9th,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
39,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Female,","20,","United-States,",">50K"
26,"Bachelors,","Never-married,","Sales,","Female,","20,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Other-service,","Male,","30,","United-States,","<=50K"
21,"HS-grad,","Never-married,","Adm-clerical,","Female,","45,","United-States,","<=50K"
32,"Some-college,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
30,"Assoc-acdm,","Married-civ-spouse,","Protective-serv,","Male,","45,","United-States,","<=50K"
26,"Bachelors,","Never-married,","Adm-clerical,","Female,","50,","United-States,","<=50K"
20,"Some-college,","Never-married,","Adm-clerical,","Female,","15,","United-States,","<=50K"
19,"Some-college,","Never-married,","Transport-moving,","Male,","30,","United-States,","<=50K"
33,"Bachelors,","Married-civ-spouse,","Adm-clerical,","Male,","42,","United-States,",">50K"
23,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","El-Salvador,","<=50K"
29,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,","<=50K"
42,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Female,","40,","United-States,","<=50K"
30,"HS-grad,","Married-civ-spouse,","Sales,","Male,","50,","United-States,","<=50K"
63,"HS-grad,","Married-civ-spouse,","Transport-moving,","Female,","20,","United-States,","<=50K"
34,"HS-grad,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
60,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","24,","United-States,","<=50K"
48,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","50,","United-States,","<=50K"
25,"Bachelors,","Never-married,","Exec-managerial,","Male,","50,","United-States,","<=50K"
27,"Assoc-voc,","Married-civ-spouse,","Adm-clerical,","Female,","40,","United-States,","<=50K"
55,"HS-grad,","Divorced,","Craft-repair,","Male,","55,","United-States,",">50K"
32,"Some-college,","Never-married,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
22,"Some-college,","Never-married,","Adm-clerical,","Male,","25,","Greece,","<=50K"
25,"HS-grad,","Never-married,","Exec-managerial,","Male,","50,","United-States,","<=50K"
18,"11th,","Never-married,","Other-service,","Female,","16,","United-States,","<=50K"
24,"Some-college,","Married-civ-spouse,","Adm-clerical,","Female,","44,","United-States,","<=50K"
29,"Bachelors,","Never-married,","Exec-managerial,","Female,","40,","United-States,","<=50K"
73,"11th,","Married-civ-spouse,","?,","Male,","3,","United-States,","<=50K"
39,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
33,"Masters,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
57,"HS-grad,","Divorced,","Machine-op-inspct,","Female,","40,","United-States,",">50K"
22,"10th,","Separated,","Other-service,","Female,","40,","United-States,","<=50K"
33,"HS-grad,","Separated,","?,","Female,","20,","United-States,","<=50K"
33,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","60,","United-States,","<=50K"
42,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
43,"Bachelors,","Separated,","Prof-specialty,","Male,","45,","United-States,","<=50K"
57,"Some-college,","Married-civ-spouse,","Tech-support,","Male,","38,","United-States,",">50K"
42,"Masters,","Divorced,","Prof-specialty,","Male,","40,","United-States,","<=50K"
22,"Some-college,","Never-married,","Transport-moving,","Male,","30,","United-States,","<=50K"
21,"Some-college,","Never-married,","?,","Female,","35,","United-States,","<=50K"
42,"Bachelors,","Married-civ-spouse,","Sales,","Male,","50,","United-States,",">50K"
39,"Some-college,","Married-civ-spouse,","Sales,","Male,","55,","United-States,","<=50K"
41,"Some-college,","Married-civ-spouse,","Prof-specialty,","Female,","32,","United-States,",">50K"
20,"HS-grad,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
47,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
44,"Some-college,","Divorced,","Adm-clerical,","Female,","40,","United-States,","<=50K"
29,"Bachelors,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
52,"Some-college,","Married-spouse-absent,","Adm-clerical,","Female,","16,","United-States,",">50K"
71,"Some-college,","Widowed,","Sales,","Male,","35,","United-States,",">50K"
52,"HS-grad,","Never-married,","Craft-repair,","Male,","55,","United-States,","<=50K"
36,"HS-grad,","Married-civ-spouse,","Sales,","Male,","40,","United-States,","<=50K"
53,"Some-college,","Divorced,","Craft-repair,","Male,","48,","United-States,",">50K"
37,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","30,","United-States,",">50K"
26,"10th,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
34,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","55,","United-States,",">50K"
35,"Bachelors,","Never-married,","Prof-specialty,","Male,","50,","United-States,",">50K"
20,"9th,","Never-married,","Sales,","Female,","40,","United-States,","<=50K"
34,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
56,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
39,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Female,","36,","United-States,",">50K"
24,"Some-college,","Never-married,","Tech-support,","Female,","20,","United-States,","<=50K"
24,"11th,","Divorced,","Sales,","Female,","35,","United-States,","<=50K"
23,"Bachelors,","Never-married,","Prof-specialty,","Male,","50,","United-States,","<=50K"
27,"Bachelors,","Never-married,","Prof-specialty,","Male,","45,","United-States,","<=50K"
25,"HS-grad,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
29,"Some-college,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
42,"Some-college,","Married-civ-spouse,","Machine-op-inspct,","Female,","37,","United-States,",">50K"
51,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
31,"Assoc-voc,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
59,"1st-4th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","Mexico,","<=50K"
29,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","40,","United-States,","<=50K"
18,"HS-grad,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
24,"HS-grad,","Married-civ-spouse,","Craft-repair,","Female,","36,","United-States,","<=50K"
38,"Some-college,","Separated,","Exec-managerial,","Male,","40,","United-States,","<=50K"
36,"HS-grad,","Never-married,","Priv-house-serv,","Female,","28,","?,","<=50K"
34,"HS-grad,","Separated,","Exec-managerial,","Male,","50,","United-States,","<=50K"
42,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","70,","United-States,",">50K"
45,"12th,","Divorced,","Craft-repair,","Male,","35,","United-States,","<=50K"
21,"Assoc-voc,","Never-married,","Transport-moving,","Male,","40,","United-States,","<=50K"
64,"Doctorate,","Married-civ-spouse,","Prof-specialty,","Male,","60,","Canada,",">50K"
32,"HS-grad,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
45,"Bachelors,","Never-married,","Prof-specialty,","Male,","40,","United-States,",">50K"
53,"5th-6th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","Laos,","<=50K"
42,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","16,","United-States,","<=50K"
32,"HS-grad,","Divorced,","Other-service,","Female,","40,","United-States,","<=50K"
49,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
62,"5th-6th,","Married-civ-spouse,","Farming-fishing,","Male,","24,","Mexico,","<=50K"
28,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","45,","United-States,","<=50K"
29,"Doctorate,","Married-civ-spouse,","?,","Male,","50,","United-States,",">50K"
32,"HS-grad,","Never-married,","Farming-fishing,","Male,","35,","United-States,","<=50K"
37,"10th,","Never-married,","Transport-moving,","Male,","50,","United-States,",">50K"
38,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","50,","Japan,",">50K"
44,"HS-grad,","Divorced,","Transport-moving,","Male,","25,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Transport-moving,","Male,","40,","United-States,","<=50K"
22,"Some-college,","Never-married,","?,","Male,","40,","United-States,","<=50K"
24,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","United-States,","<=50K"
58,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
56,"Bachelors,","Widowed,","Other-service,","Female,","40,","United-States,","<=50K"
37,"10th,","Divorced,","Craft-repair,","Female,","40,","United-States,","<=50K"
43,"Some-college,","Divorced,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
32,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
34,"Bachelors,","Never-married,","Sales,","Female,","40,","United-States,","<=50K"
44,"9th,","Divorced,","Other-service,","Female,","50,","United-States,","<=50K"
28,"HS-grad,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
35,"HS-grad,","Divorced,","Other-service,","Female,","35,","United-States,","<=50K"
38,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
26,"Some-college,","Never-married,","Tech-support,","Female,","40,","United-States,","<=50K"
20,"11th,","Never-married,","Transport-moving,","Male,","60,","United-States,","<=50K"
24,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","60,","Mexico,",">50K"
40,"HS-grad,","Divorced,","Craft-repair,","Male,","45,","United-States,","<=50K"
23,"HS-grad,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
